Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Y1,Y21,Y22,Y23,Var38,Var39,Var40,Y31,Y32,Y33,Y41,Y42,Y43,Y51,Y52,Y53,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20418002,20/04/18 토요일,30800,128,22,128,75,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.019,172.2,177.7,177.4,36.46,36.85,36.99,0,-0.66,-0.68,326.2,326.4,376.4,399.3,377.4,408.2,6.3,P2E03,P2E03,91.99,91.97,83.15,85.54,15.07,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20418003,20/04/18 토요일,30800,128,22,128,180,36,1200,108.5,19.3,9.5,3,3,17.4,9.4,-1.9,7.305,50,49,0,0,0,10,14,30,34,34,22,20,23,0.019,108,111.6,114.6,35.48,36.51,36.63,0,-0.74,-0.75,216.3,232.4,215.6,458.6,396.5,287.5,8.4,P2E04,P2E04,91.98,91.98,83.01,86.18,13.25,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20419001,20/04/19 일요일,0,0,0,0,75,36,1200,107,20.5,10.2,3,3,16,9.3,1,14.987,61,58,0,0,0,8,9,33,46,52,34,33,31,0.0189,202.4,206.8,200.4,35.56,35.42,34.49,0,-0.57,-0.53,302.6,277.4,194.7,430.7,417.9,466.1,6.2,P2E06,P2E06,99.77,99.89,88.66,89.2,16.83,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20419002,20/04/19 일요일,0,0,0,0,75,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.019,172.2,177.7,177.4,36.46,36.85,36.99,0,-0.66,-0.68,326.2,326.4,376.4,399.3,377.4,408.2,6.3,P2E08,P2E08,99.71,99.91,86.67,89.65,14.85,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20420001,20/04/20 월요일,0,0,0,0,75,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0189,192.7,188,196.3,35.67,34.69,35.19,0,-0.5,-0.55,239.5,233.6,368.6,258.6,272.3,263.8,4.8,P2E08,P2E08,99.71,99.91,86.67,89.65,14.85,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20420002,20/04/20 월요일,0,0,0,0,75,36,1200,107,20.2,10.2,3,3,16.7,11.7,0.6,14.991,60,58,0,0,0,9,10,35,45,52,34,33,30,0.019,172.2,177.7,177.4,36.46,36.85,36.99,0,-0.66,-0.68,326.2,326.4,376.4,399.3,377.4,408.2,6.3,P2E11,P2E11,99.89,99.93,88.48,87.63,18.45,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20420003,20/04/20 월요일,0,0,0,0,80,36,1200,107,19.8,10,3,3,16.9,11,0.3,14.627,61,59,0,0,2,19,19,48,53,55,37,36,35,0.0192,173.3,175.7,176.5,34.9,35.17,34.11,0,-0.6,-0.8,652.4,872.8,802.7,616.3,581.5,606.7,5.1,P2E02,P2E02,99.68,99.78,89.09,90.67,12.63,I,AL,AL,2760,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20420004,20/04/20 월요일,33000,131.5,18,131.5,80,36,1200,107,19.8,10,3,3,17.3,10.8,-1.2,14.744,60,58,0,0,1,16,18,48,53,57,38,37,36,0.019,169.8,177.4,172.5,35.48,35.47,34.42,0,-0.86,-1.15,289.4,310.9,329.3,377.8,407.5,372,7.6,P2E03,P2E03,99.67,99.91,89.2,89.48,13.56,I,AL,AL,2690,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20421001,20/04/21 화요일,33000,131.5,18,131.5,80,36,1200,107,19.6,9.8,3,3,16.7,10.7,0.1,14.861,60,58,0,0,0,9,11,38,48,53,35,34,32,0.0189,179.6,171.2,186.5,36.38,35.95,34.88,0,-0.88,-1.2,849.3,892.9,787.1,1230.9,933.2,917.8,7.3,P2E05,P2E05,99.79,99.93,90.14,89.86,12.92,I,AL,AL,2640,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20421002,20/04/21 화요일,33000,131.5,18,131.5,80,36,1200,107,19.6,9.8,3,3,17,10.3,-1.3,14.583,60,58,0,0,1,14,16,45,51,54,35,34,32,0.0189,180.6,185.1,175,36.17,36.01,36.73,0,-0.9,-1.13,757.8,655.6,731.7,360,403,357.1,7.5,P2E06,P2E06,99.8,99.92,89.93,89.9,11.38,I,AL,AL,2630,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20421003,20/04/21 화요일,33000,131.5,18,131.5,80,36,1200,107,19.6,9.8,3,3,16.7,10.8,-0.3,14.601,60,58,0,0,0,11,13,41,50,54,36,35,34,0.0189,179,173.3,175.8,34.9,36.19,36.38,0,-0.92,-1.22,588.2,646.3,678,929.8,997.4,931,7.6,P2E07,P2E07,99.77,99.88,90,90.63,0,I,AL,AL,2590,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20421004,20/04/21 화요일,33000,131.5,18,131.5,80,36,1200,107,19.4,9.6,3,3,17.2,11.3,-0.6,15.169,61,58,0,0,0,12,14,43,50,54,35,34,34,0.0189,171,177,162.3,37.06,37.1,36.63,0,-0.95,-1,267.4,290.8,314.5,388.9,404.2,392.3,8.4,P2E08,P2E08,99.66,99.9,88.77,88.89,13.38,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20421005,20/04/21 화요일,29000,134.5,21,134.5,30,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0189,197.2,195.8,197.4,35.6,35.84,35.6,0,-0.51,-0.84,455.7,467.8,532,1099.7,851.1,953.5,3.7,P2E03,P2E03,99.1,99.73,84.61,87.18,14.68,I,AL,AL,2590,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20421006,20/04/21 화요일,29000,134.5,21,134.5,30,36,1200,107,19,10,3,3,15.5,9.4,-1,15.03,65,63,1,11,13,40,25,32,50,42,28,19,11,0.0186,169.9,183.1,180.4,35.84,35.6,35.36,0,-0.7,-1.19,322.5,294.7,343.6,390.1,508.1,562.3,5.7,P2E03,P2E03,99.1,99.73,84.61,87.18,14.68,I,AL,AL,2760,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20421007,20/04/21 화요일,29000,134.5,21,134.5,30,36,1200,107,19.1,10,3,3,16.5,8.9,-0.8,19.718,65,62,0,4,4,19,17,43,51,50,32,26,18,0.0187,186.9,211.5,199.7,38.19,38.11,38.71,0,-0.54,-0.56,282.4,282.7,261.9,259.1,261.8,283.8,4.7,P2E04,P2E04,99.55,99.67,82.24,86.44,,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20422001,20/04/22 수요일,33000,131.5,18,131.5,55,36,1200,107,19.5,10,3,3,16.7,9.2,-0.2,14.931,63,62,0,0,3,21,21,43,50,52,33,30,25,0.0189,170.7,164.8,180.9,34.84,35.41,35.99,0,-0.84,-1.13,598.8,620.5,587.3,604.7,548.7,560.7,5.5,P2E07,P2E07,99.66,99.88,88.27,88.95,0,I,AL,AL,2640,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20422002,20/04/22 수요일,33000,131.5,18,131.5,55,36,1200,107,19.5,10,3,3,16.4,9.4,-0.6,14.957,63,61,0,0,3,20,21,44,50,52,33,29,25,0.0192,187.3,199.3,194.7,35.05,35.22,36.09,0,-0.64,-0.92,831.3,756.3,872.3,950.8,989.5,725.3,4.8,P2E09,P2E09,99.42,99.85,87.8,87.86,13.65,I,AL,AL,2690,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20422003,20/04/22 수요일,30400,123.5,24,123.5,90,36,1200,107,19.9,10,3,3,16.9,10.7,0,13.511,59,58,0,0,0,10,12,38,43,53,34,33,32,0.0192,197.1,200.7,191.8,34.57,34.21,34.96,0,-0.62,-0.55,211.7,206.4,201.1,336.6,322.3,351.3,4.8,P2E01,P2E01,99.65,99.86,88.12,89.3,15.24,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20422004,20/04/22 수요일,30400,123.5,24,123.5,60,36,1200,107,20,9.8,3,3,16.8,9.9,-1.6,16.571,63,61,0,0,1,15,16,43,47,57,37,34,31,0.0188,183,167.2,179.8,36.18,34.62,34.62,0,-0.73,-0.65,253.4,238.2,354.3,406.3,283.2,310.9,5.2,P2E04,P2E04,99.83,99.87,88.06,89.58,13.63,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20423001,20/04/23 목요일,30400,123.5,24,123.5,60,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0188,169,179.6,180.3,36.14,37.21,36.22,0,-0.61,-0.55,211,227,256.3,366.7,305.9,307.1,4.3,P2E07,P2E07,99.62,99.85,86.43,88.33,0,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20423002,20/04/23 목요일,36400,128.5,19,128.5,60,36,1200,107,19.8,9.8,3,3,17,10,-1.6,15.755,63,62,0,0,1,16,17,42,47,57,35,33,29,0.0188,184.1,156.1,160.2,34.46,35.46,35.82,0,-0.79,-1.14,648.6,663.7,640.8,621.9,639.2,640.8,6.3,P2E01,P2E01,99.62,99.88,88.52,88.27,10.84,I,AL,AL,2700,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20424001,20/04/24 금요일,35000,104,27,104,60,36,1200,107,19.2,9.8,3,3,16.5,9.5,-0.4,15.404,64,61,0,0,0,10,13,39,48,51,33,30,25,0.0189,191.9,178.9,172.8,34.84,35.41,35.51,0,-0.93,-1.23,790,543.5,653.8,908.9,961.1,874.9,6.7,P2E09,P2E09,99.61,99.85,88.66,88.94,12.65,I,AL,AL,2710,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20424002,20/04/24 금요일,35000,104,27,104,115,36,1200,107.5,20.5,10.2,3,3,16.4,9.7,-0.1,10.53,60,56,0,0,0,6,8,28,38,44,30,27,27,0.0188,165.6,169.6,161.4,36.06,37.03,34.56,0,-0.66,-0.79,867.7,803.3,767.7,818.4,771.8,825.5,6.1,P2E05,P2E05,96,96.03,87.13,87.37,10.95,I,AL,AL,2640,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20424003,20/04/24 금요일,31800,125.5,25,125.5,40,36,1200,107.5,19.7,10.3,3,3,16.5,9.8,-0.4,15.508,65,63,0,3,6,27,22,37,47,44,28,21,14,0.0189,155.7,155.3,155.9,34.25,34.38,35.12,0,-0.84,-1.27,972.93,872.2,1475.7,542.4,525.9,561.7,5.8,P2E07,P2E07,99.71,99.92,87.71,88.38,0,I,AL,AL,2690,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20424004,20/04/24 금요일,31800,125.5,25,125.5,40,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0186,175.2,162.5,155,34.26,34.88,34.77,0,-0.79,-1.17,960.9,1060.6,1085,1093,1017.9,1165.3,5.7,P2E10,P2E10,99.42,98.95,86.15,86.34,5.19,I,AL,AL,2620,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20424005,20/04/24 금요일,33800,118.5,24,118.5,40,36,1200,107.5,19.2,10.3,3,3,16.6,10.4,0.4,15.013,65,63,0,3,4,24,23,39,48,46,29,23,16,0.0188,160.3,172.3,156.9,33.94,34.22,34.4,0,-0.66,-1.02,1534.7,1483.7,1296,654.7,615.6,533.7,4.8,P2E10,P2E10,99.42,98.95,86.15,86.34,5.19,I,AL,AL,2590,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20424006,20/04/24 금요일,33800,118.5,24,118.5,40,36,1200,107.5,19.7,10,3,3,16.8,9.9,0.6,17.943,65,63,0,0,1,14,16,40,47,48,31,25,18,0.0188,181.7,173.3,159,36.41,36.8,36.8,0,-0.75,-0.84,470.8,442.3,358.9,604.6,656.3,698.4,6.6,P2E01,P2E01,99.3,99.81,84.75,86.43,17.9,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20424007,20/04/24 금요일,33800,118.5,24,118.5,180,36,1200,108.5,19.7,9.8,3,3,17.1,10.9,-1,7.014,51,51,0,0,0,5,9,26,32,35,22,21,21,0.0195,104.8,107.7,108,35.1,36.4,36.02,0,-0.57,-0.58,143.8,173.4,165.6,419.3,167.2,109.6,5.5,P2E02,P2E02,92,91.99,81.54,85.96,13.66,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20425001,20/04/25 토요일,33800,118.5,24,118.5,180,36,1200,108.5,19.7,9.8,3,3,17.2,9.7,0.9,7.01,52,50,0,0,0,6,8,26,31,35,22,19,20,0.0189,107.4,108.4,106.6,36.88,36.77,35.78,0,-0.64,-0.56,145.4,154.5,146.2,341.7,348.2,301.4,7.7,P2E09,P2E09,92.02,92.04,83.79,83.56,17.33,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20425002,20/04/25 토요일,0,0,0,0,70,36,1200,107.5,20,10.2,3,3,17.2,8.9,-0.8,15.004,60,58,0,0,0,11,12,38,46,52,34,32,30,0.0188,155.9,150,159.9,35.92,36.98,36.66,0,-0.8,-0.71,273.3,316,308.6,343,344.7,313.1,7.2,P2E11,P2E11,99.86,99.96,88.06,89.24,18.51,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20425003,20/04/25 토요일,0,0,0,0,70,36,1200,107.5,19.6,9.8,3,3,17.2,9.8,-1.3,14.961,60,58,0,0,0,12,14,40,47,50,32,31,27,0.0189,175.1,185.2,196.6,35.58,35.86,35.23,0,-0.8,-0.67,264.9,302.4,270.7,311.2,334.4,261.3,5.9,P2E07,P2E07,99.81,99.91,88.03,89.99,0,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20425004,20/04/25 토요일,0,0,0,0,190,36,1200,108.5,19.6,10,3,3,18,9.4,-0.5,6.649,52,49,0,0,0,6,8,24,28,30,17,15,16,0.0196,122.6,122.3,118.1,37.05,36.63,36.16,0,-0.82,-0.74,257.5,247.7,243.2,434,434.4,377.7,8.1,P2E02,P2E02,91.98,91.98,82.73,85.69,11.53,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20426001,20/04/26 일요일,0,0,0,0,190,36,1200,108.5,19.5,10,3,3,17,9.7,0.7,6.545,52,50,0,0,0,8,9,24,29,34,21,20,20,0.0193,106.9,113.6,112.8,36.65,37.03,35.55,0,-0.61,-0.62,240.73,259.9,227.1,364.1,374,448.2,8.6,P2E02,P2E02,91.98,91.98,82.73,85.69,11.53,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20426002,20/04/26 일요일,0,0,0,0,200,36,1200,108.5,19.4,9.5,3,3,17.5,9.2,0.9,6.38,51,49,0,0,0,8,10,25,29,32,20,19,21,0.0191,115.4,115.2,112.8,35.45,37.37,37.09,0,-0.52,-0.46,234.1,245.7,230.6,353.1,397.9,347.2,8.5,P2E03,P2E03,91.98,91.99,83.05,85.17,11.88,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20426003,20/04/26 일요일,0,0,0,0,200,36,1200,108.5,19.5,9.8,3,3,17.8,9.9,-0.5,6.415,50,49,0,0,0,11,12,27,30,32,20,19,20,0.0189,112.8,105.4,108.6,35.57,36.46,36.79,0,-0.45,-0.42,231,237.5,221.1,469.3,416.3,381.7,8.6,P2E11,P2E11,91.97,91.98,82.26,82.82,15.6,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20426004,20/04/26 일요일,0,0,0,0,220,36,1200,108.5,19.6,9.7,3,3,17.5,10.2,-0.6,5.998,49,48,0,0,0,9,10,25,28,31,20,18,21,0.0197,106.8,109.7,104,35.98,37,36.98,0,-0.5,-0.51,160.4,170.8,165.5,465.9,442.5,438.6,10.3,P2E05,P2E05,92.03,91.98,83.97,84.98,11.26,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20427001,20/04/27 월요일,0,0,0,0,75,36,1200,107,20.2,10.2,3,3,16.7,10.1,-0.8,15.009,60,58,0,0,0,12,13,39,47,51,34,31,27,0.0192,181.6,180.1,180,35.48,36.32,36.2,0,-0.67,-0.82,290.5,298.7,348.8,409.3,402.4,340,8.4,P2E08,P2E08,99.69,99.95,87.89,87.96,16.88,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20427002,20/04/27 월요일,0,0,0,0,75,36,1200,107,19.6,10,3,3,17.1,9.7,0.4,15.395,61,59,0,0,0,10,11,37,46,51,34,32,30,0.019,185,184.2,181.7,36.15,36.4,35.79,0,-0.82,-0.84,309.3,279.9,280.2,424.4,402.2,408.9,7.9,P2E02,P2E02,99.78,99.83,88.32,90.47,16.69,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20427003,20/04/27 월요일,36800,105.5,21,105.5,120,36,1200,107.5,20.2,10.2,3,3,17.1,9.1,0,10,58,55,0,0,0,5,8,27,35,39,27,25,22,0.0191,161.1,167.4,167,36.66,36.08,36.59,0,-0.62,-0.53,378.1,415.8,398.6,449.9,451.6,454.7,7.1,P2E04,P2E04,96.03,96.03,86.5,89.35,14.54,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20428001,20/04/28 화요일,36800,105.5,21,105.5,140,36,1200,107.5,20.3,10.2,3,3,16.7,9.3,0.7,9.006,56,53,0,0,0,4,7,26,31,34,23,19,18,0.0189,133.3,135.5,131.5,37.21,37.32,36.47,0,-0.59,-0.63,334,360.7,324.8,632,574.7,648.9,8.5,P2E09,P2E09,92.01,92.03,83.51,83.82,18.61,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20428002,20/04/28 화요일,30400,121.5,23,121.5,45,36,1200,107,19,10.2,3,3,16.5,8.6,-0.3,14.523,63,61,0,0,3,20,17,35,40,39,26,19,10,0.0194,162.8,160.1,152.3,34.77,35.07,34.98,0,-0.57,-0.73,1100.6,1150.5,1121.6,856.9,871.5,969.3,4.2,P2E10,P2E10,99.41,99.08,87.29,87.14,5.11,I,AL,AL,2560,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20428003,20/04/28 화요일,30400,121.5,23,121.5,45,36,1200,107,19,10,3,3,15.9,10.1,-0.9,14.583,64,62,0,0,3,20,18,37,45,41,27,20,13,0.0189,157.8,148.3,160.9,36.08,36.15,35.62,0,-0.78,-1.05,1477.5,1497.3,1509.4,771.8,955.4,1412.9,5.5,P2E10,P2E10,99.41,99.08,87.29,87.14,5.11,I,AL,AL,2590,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20428004,20/04/28 화요일,30400,121.5,23,121.5,45,36,1200,107,18.9,10,3,3,16.3,10.2,1,15.052,63,61,0,2,4,24,20,36,45,42,27,21,13,0.019,161.1,157.1,163.1,34.92,34.27,35.02,0,-0.82,-1.2,921.3,1115.8,977.1,1035.9,1014.9,1029.6,5.1,P2E01,P2E01,83.17,79.93,72.19,72.15,21.69,I,AL,AL,2750,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20428005,20/04/28 화요일,30400,121.5,23,121.5,45,36,1200,107,18.9,10,3,3,16.1,9.5,-0.6,15.239,63,61,0,2,5,26,21,39,48,45,28,22,15,0.019,166.3,152.9,158.3,35.52,36.05,36.67,0,-0.9,-0.76,314.6,299.3,296,341.8,351.3,330.5,6,P2E02,P2E02,99.57,99.65,88.01,90.08,13.91,J,PG,AP,2620,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20428006,20/04/28 화요일,36800,105.5,21,105.5,70,36,1200,107,19.8,13.3,3,3,16.3,9.2,14.2,15.495,64,62,0,0,1,13,12,37,49,56,39,37,35,0.0182,172,182.3,165.5,36.01,36.35,36.39,0,-0.81,-0.88,330.4,300.3,324.7,351.6,383,353.5,6.8,P2E03,P2E03,99.78,99.97,88.66,88.53,15.49,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20428007,20/04/28 화요일,36800,105.5,21,105.5,115,36,1200,107,20.1,10.4,3,3,17.3,9.2,1.3,10.543,60,56,0,0,0,9,11,33,40,45,31,29,29,0.0189,147.6,149.4,149.1,36.68,36.12,35.4,0,-0.59,-0.63,333.2,371.8,384.7,367.9,350.1,399.5,7.1,P2E06,P2E06,96.01,96.04,87.61,87.77,12.08,J,PG,AP,2600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20429001,20/04/29 수요일,32400,99,26,99,115,36,1200,107,20.1,10.4,3,3,17.1,9.8,0.6,10.53,59,56,0,0,0,8,9,31,38,45,30,28,28,0.0189,144.5,144.9,146.3,35.85,35.49,34.81,0,-0.82,-1.03,668.3,665.2,702.4,630.7,618.7,567.3,7.3,P2E07,P2E07,95.99,96.02,87.85,88.45,0,I,AL,AL,2640,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20429002,20/04/29 수요일,30400,121.5,23,121.5,170,36,1200,108.5,19.8,9.9,3,3,16.7,9.7,-1,7.526,53,51,0,0,0,4,8,25,30,33,22,19,19,0.0189,115.4,120,117,36.93,36.15,37.4,0,-0.54,-0.59,335.4,321.3,325.2,503.9,450,479.8,6.9,P2E09,P2E09,92.03,92.04,83.5,84.46,17.71,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20429003,20/04/29 수요일,30400,121.5,23,121.5,80,36,1200,107,20.2,10.2,3,3,16.6,9.7,-1.1,14.371,62,60,0,0,0,7,8,30,43,49,34,31,29,0.0194,170.4,172.1,166.7,35.21,35.66,34.77,0,-0.86,-1.09,486.2,531.2,437.5,382.4,429.8,464.2,6.5,P2E11,P2E11,99.89,99.93,90.71,88.7,18.77,I,AL,AL,2710,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20429004,20/04/29 수요일,30400,121.5,23,121.5,80,36,1200,107,20.3,10.2,3,3,16.7,10.5,-1,14.475,61,59,0,0,0,7,8,32,42,50,34,33,29,0.0193,159.9,164.4,161.9,34.92,35.47,35.21,0,-0.83,-1.11,906,973.2,852.1,743.3,823.5,729.2,7,P2E01,P2E01,99.8,99.96,90.43,89.93,12.88,I,AL,AL,2690,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20429005,20/04/29 수요일,30400,121.5,23,121.5,80,36,1200,107,19.8,10,3,3,17.3,10.2,-0.3,14.015,60,59,0,0,0,12,13,40,46,51,34,33,30,0.0195,167.1,171,165.8,35.08,35.6,35.45,0,-0.74,-1.14,489.6,546.6,467.5,672.7,706.6,647.8,6.4,P2E04,P2E04,99.96,99.97,90.56,92.03,12.84,I,AL,AL,2640,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20429006,20/04/29 수요일,33800,97.5,31,97.5,80,36,1200,107,19.8,10,3,3,16.8,10.2,-1.3,14.023,60,58,0,0,0,8,10,34,43,49,33,31,29,0.0194,169.4,172.5,173.5,34.78,35.88,35.34,0,-0.88,-1.22,765.2,547.9,1017.6,642.4,538.6,521.1,7,P2E06,P2E06,99.83,99.94,90.92,90.58,12.89,I,AL,AL,2620,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20429007,20/04/29 수요일,33500,91,26,91,80,36,1200,107,20,10,3,3,17.2,9.8,0.9,14.379,60,58,0,0,0,12,13,41,48,53,35,34,32,0.0192,178.1,178.7,191.3,33.17,34.13,35.34,0,-0.55,-0.55,324.3,284.8,253.8,448.6,486.8,464.9,4.7,P2E07,P2E07,99.86,99.95,89.6,91.32,0,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20430001,20/04/30 목요일,31500,126.5,23,126.5,180,36,1200,108.5,19.2,10,3,3,17.2,9.6,0.3,7.018,51,50,0,0,0,6,9,29,34,38,25,23,27,0.0193,102.5,107.6,102.6,37.22,35.74,37.43,0,-0.65,-0.67,150.3,187.5,237.2,359.8,295.8,224.1,8.9,P2E10,P2E10,91.98,92,84.34,85.12,6.02,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20430002,20/04/30 목요일,31500,126.5,23,126.5,180,36,1200,108.5,19.2,9.9,3,3,16.6,10.9,-1.7,7.027,51,51,0,0,0,4,7,25,31,36,23,22,24,0.019,109.9,114.1,107.5,36.85,36.18,36.61,0,-0.51,-0.59,196.6,205,186.4,429.7,443.7,445.5,8.1,P2E11,P2E11,91.99,92,83.56,84.21,18.7,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20430003,20/04/30 목요일,31500,126.5,23,126.5,60,36,1200,107,20,10,3,3,17.2,8.9,0.1,16.463,59,58,0,0,0,12,11,38,47,53,36,34,29,0.019,157.9,138.4,145.8,36.45,37.21,35.8,0,-0.77,-0.9,387.5,434,391,528.4,547.6,508.5,7.6,P2E02,P2E02,99.63,99.73,87.56,89.13,16.46,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20430004,20/04/30 목요일,31500,126.5,23,126.5,60,36,1200,107,19.7,9.8,3,3,16.8,9,-0.3,15.234,63,61,0,1,4,26,23,44,51,53,34,31,26,0.0194,161.8,167.4,163.4,34.16,35.9,36.33,0,-0.87,-1.08,463.3,739.8,551.4,328.1,383.8,299.4,7.2,P2E07,P2E07,99.77,99.9,89.88,90.07,0,I,AL,AL,2690,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20501001,20/05/01 금요일,31500,126.5,23,126.5,60,36,1200,107,19.5,9.6,3,3,16.8,8.6,0.3,15.295,63,61,0,0,3,22,23,43,50,52,33,31,25,0.0188,162.4,168.8,174,34.56,35.25,35.26,0,-0.71,-0.97,701.6,582.6,499.2,627.8,620.9,602.7,5.9,P2E08,P2E08,99.65,99.89,89.73,90.4,11.71,I,AL,AL,2710,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20501002,20/05/01 금요일,30100,132,19,132,60,36,1200,107,19.3,9.7,3,3,16.8,9.4,0.6,15.187,63,61,0,0,3,22,21,45,50,53,34,32,27,0.0189,182.1,175,175.3,35.85,36.81,34.54,0,-0.72,-1.06,643.9,952.8,752.8,520.4,676.8,605.9,5.7,P2E05,P2E05,99.75,99.85,89.94,90.3,13.76,I,AL,AL,2790,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20501003,20/05/01 금요일,30100,132,19,132,40,36,1200,107,19.4,10.2,3,3,17,9.3,1.2,15.443,67,66,0,1,4,22,21,41,49,49,32,26,18,0.019,147.5,149.7,157,35.02,34.88,34.6,0,-0.83,-1.07,888.1,858.3,629.3,659.2,820.7,805.8,6.2,P2E06,P2E06,99.64,99.82,89.16,89.28,14.43,I,AL,AL,2690,,,,,,,,
